ItemId	PromptId	Score1	AnswerText
6_15364	6	0	The first process used by cells to control the movement of substances acrossed the cell membrane are Ion Channels. They let only ions pass through the lipid bilayer and move along the cell. The second process that is used are carrier proteins they help carry the proteins acrossed the cell. The third way used is enzymes. They help move the substances across the cell so they can pass through the cell membrane.
6_15365	6	0	Cell wall, it helps keep the substance in the membrane,
6_15366	6	3	Passive transport, active transport, and diffusion.Passive transport is things leaving and entering the cell without using any energy.Active transport is using energy to move things into or out of the cell.Diffusion is when an area of higher concentration moves that substance that it is concentrated in to an area with a lower concentration.
6_15367	6	0	When the something wants to get through, there is a signal sent and then a protein channel will open up and the item will get through.Some of the items that want to get through will be able to just slide through the phophilipids.Others can go through by the other proteins that will open up to let others in.
6_15368	6	0	The cell may send signals to the membrane and it will go. The cell may also have helped by giving it DNA. The cell may have communicated with other cells in the organism.
6_15369	6	0	1. nucleus- is the boss tells the cell what to do2. Vacuole- cleans everything up3. Mitochondria- produces energy4. mitosis- makes new cells5. Meosis- makes new sex cells
6_15370	6	0	one is the ribosomestwo is the microtidsthree is the microtons
6_15371	6	0	Interphase is the biging of the cell cycle where the chromatids duplicate. Anaphase the second is the stage where the nucleus dissapears. Prophase is where the sister chromatids line up in the middle of the cell.
6_15372	6	0	flagellum,osmosis
6_15373	6	0	One process is through the use of cyclins. Another way is through the cytoplasm. Lastly is by use of carrier protiens.
6_15374	6	0	They use passive transport, active transport, and possecive transport.
6_15375	6	0	reproduction,flagella,nucleus
6_15376	6	0	a cell uses diffusion, osmosis ,and active transport to move substances across th e cell wall
6_15377	6	0	Cells have a cell wall, which controls what goes in and out of the cell.
6_15378	6	0	Cell division the movement of cells away from each other .Cell wall where the cell movement takes place and moves across the membrane.Cells use ATP to produce energy for the movement of cells.
6_15379	6	0	Diffusion- liquid slowly spreads solid through liquid until it's spread out evenly (ex. powdered chocolate in chocolate milk)
6_15380	6	0	hyper, hypo, osmosis.
6_15381	6	0	The three processes used by cells to control the movement of substances across the cell membrane are DNA movement, respiration, and food gathering.
6_15382	6	0	the membran when it go to the nuclus when the cell needs RNA
6_15383	6	0	Cells have many different substances that need moving across the membrane. One process would be electron transport chain (ETC). The electron transport chain or ETC carries neutrons across the cell membrane. Another process would be active transport. Active transport is used in prokayreotes and eukaryotes. It carries waste out and carries proteins in. One last thing that cells use is diffusion. Diffusion carries everything the cells need across the cell membrane and balances the waste products.
6_15384	6	1	Cell membranes are selectively permeable. This means that the phosphid bilayer, which makes up the membrane, will allow certain substances to enter and leave the cell while keeping other substances at bay.
6_15385	6	0	DiffusionActive transportPassive transport
6_15386	6	0	telophase prophaseanaphase
6_15387	6	0	NUCLIUS,CELLWALL
6_15388	6	0	active transport    osmosisdiffusion
6_15389	6	0	Facilitated diffusion: From high to low concentatration.Osmosis: From low to high concentration.Permeable mambrain allows the substances to pass in ot out of the cell.
6_15390	6	0	Cell wall, Nucleus, and the cell membrane help control the movement of substances across the cell membrane.
6_15391	6	0	protein gets to the cell it helps the muscles move
6_15392	6	2	the cell membrane is selectively permiable, and lets some supstances in but not others.  in plant cells the cell wall keeps things out of the cell.  Osmosis allows water to go into and out of the cell.
6_15393	6	0	The cell is like a fillter on both sides. One side lets water and oxygen in and the other side try to kept jerms ,bactrea and other bad things out.
6_15394	6	1	Osmosis is the difussion from one membrane to another.Active transport is the active use of ATP to transport materials.
6_15395	6	0	cytoplasm
6_15396	6	0	1. Cells have a flagella that helps them move.2. Cells have cilla that help them move.3. Cells are forced to mve.
6_15397	6	0	They slide because its slippery. Its really cramped in there because every thing is so close. Then they are molded into place and they stay there untill there job is complete.
6_15398	6	0	Three processes used by cells to control the movement of substances across the cell membrane are, mRNA, tRNA, and RNA
6_15399	6	0	They use osmosis to go through the cell membrane using water.Cellular respiration feeds the substance through with the help of the mitochondrion. Protien synthesis goes through the membrane after the ribosomes produce them.
6_15400	6	0	Seperate- They grow apartReproduce- The Multiply     Conjoin- The from together
6_15401	6	1	osmosis- movement of water through the cell mambranediffusion- materials entering the cell though the membraneexocytosis- releasing of waste though the membrane
6_15402	6	0	Protein Syntheis, Evolution, and evolving.
6_15403	6	0	The cell wall has evolved over time in organisms to control movement of substances both in and out of cells.  This includes not allowing in germs or harmful bacteria, as well as putting them out, and allowing in things needed for cell function.  Also, the lysosome in a cell removes unwanted or dead proteins from a cell.  The cell membrane is a third regulatory structure of the cell, used much like the cell wall.
6_15404	6	1	the three processes used by cells are diffusion, osmosis, and isotonic.osmosis is the movement of water from high to low. othrough a barrier to level the isotonic levels. diffusio is the movement of water from low to high to even out the levels of water
6_15405	6	0	They move wastes through the cell.  They use cytoplasm to move stuff through cells.  They ahve holes in the cell membrane or cell wall to regulate what goes in and out.
